1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08594440631087352,0.0,0.0,0.0,0.08826726782329605,0.10566105078148395,0.0,0.0,0.0,0.07552361683623338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07059490477792411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387097,0.14914519184193104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.62069,0.0,0.0,0.0,0.0,0.0,0.323529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586207,0.0,0.0,0.586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.3,0.1155874562514804,0.0
0.0,0.0,1.0,0.0,0.2122624435595286,0.17742973908911758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607143,0.0,0.0,0.0,0.11820648076523316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15809907455118638,0.0,0.1564778275247932,0.127357517078724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11509579067333717,0.1139513554009492,0.10333807103744017,0.447368,0.0,0.0,0.0,0.380952,0.0,0.0,0.0,0.0,0.586207,0.7,0.0,0.586207,0.1309963760566973,0.0,0.0,0.0,0.10907912631534233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.5,0.10413440931072697,0.0,0.11509579067333717,0.0,0.0,0.0,0.4375,0.0,0.0,0.0
0.0,0.387097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818182,0.3152385871024958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730769,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433333,0.0,0.0,0.433333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386364,0.14886277315715657,0.0,0.297297,0.0,0.0,0.0,0.0,0.0,0.0,0.30303,0.0,0.53125,0.20468612044532988,0.0
0.0,0.0,0.2122624435595286,0.0,1.0,0.1585558039689597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18339482459336257,0.0,0.0,0.0,0.1038493772047145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.11547716054717025,0.535714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11034002169534225,0.472222,0.09694374348072146,0.12028204285989841,0.0,0.0,0.0,0.09318851410663899,0.0,0.0,0.0,0.0,0.1763412558674745,0.1478990110083514,0.0,0.1763412558674745,0.545455,0.0,0.0,0.0,0.09384813440713786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1763412558674745,0.0,0.12349807488117034,0.09118493299015536,0.0,0.11034002169534225,0.0,0.0,0.0,0.13174905898263256,0.0,0.0,0.0
0.0,0.0,0.17742973908911758,0.0,0.1585558039689597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05098531608964239,0.0,0.0,0.0,0.15436391159851018,0.0,0.0,0.0,0.628571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16920304990115187,0.0,0.14602597260508254,0.10620959032300346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487179,0.11383489424362936,0.13479301393345594,0.12533809348108432,0.0,0.0,0.0,0.12549914649551877,0.0,0.0,0.0,0.0,0.14938438908352825,0.15133709256524938,0.0,0.14938438908352825,0.10185227379693153,0.0,0.0,0.0,0.13105920824184775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14938438908352825,0.0,0.10832564678381251,0.47619,0.0,0.526316,0.0,0.0,0.0,0.12473838968452411,0.0,0.04031402461356572,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.728869042945886,0.694135045382142,0.16340232159034,0.0,0.233392037889312,0.211265291546024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059860041270721406,0.0,0.0,0.0,0.0,0.059860041270721406,0.0,0.371429,0.2707230997523475,0.2578218857712436,0.08668857124118927,0.07847005597364815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832515495796138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728869042945886,1.0,0.718698414016836,0.178881876391,0.0,0.234236863010801,0.21111625020399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616772111360257,0.0,0.0,0.0,0.0,0.0616772111360257,0.0,0.2707230997523475,0.371429,0.26694543321985936,0.0870023637912388,0.0784146976970178,0.0,0.0,0.0,0.728869042945886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060095730315560585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694135045382142,0.718698414016836,1.0,0.17670864336501,0.0,0.242853806826029,0.218695594732799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06264214647181536,0.0,0.0,0.0,0.0,0.06264214647181536,0.0,0.2578218857712436,0.26694543321985936,0.371429,0.09020294661558513,0.08122988605600881,0.0,0.0,0.0,0.694135045382142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061035923502695454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
